,actors,date,genres,movie,press_rating,producers,spectators_rating
1865,Brittany Murphy ; Dakota Fanning ; Heather Locklear ; ,21 juillet 2004,Comédie ; Drame ; ,Filles de bonne famille,2.0,Boaz Yakin ; ,3.0
1866,Jet Li ; Yasuaki Kurata ; Shinobu Nakayama ; ,13 juin 2001,Arts Martiaux ; Action ; ,Fist of legend - La nouvelle fureur de vaincre,3.9,Gordon Chan ; ,3.1
1867,Liam Neeson ; James Nesbitt ; Anamaria Marinca ; ,29 juillet 2009,Drame ; Historique ; ,Five Minutes Of Heaven,,Oliver Hirschbiegel ; ,2.9
1868,Ben Stiller ; Patricia Arquette ; Tea Leoni ; ,5 juin 1996,Comédie ; ,Flirter avec les embrouilles,,David O. Russell ; ,2.8
1869,Matthew Modine ; Nancy Travis ; Eric Stoltz ; ,19 juillet 2006,Comédie ; ,Fluke,,Carlo Carlei ; ,3.7
1870,Patrick Dempsey ; Ashley Judd ; Tim Blake Nelson ; ,1 février 2012,Comédie ; Policier ; ,Flypaper,,Rob Minkoff ; ,3.0
1871,Jean-Marc Barr ; Ophélie Winter ; Philippe Duquesne ; ,17 juin 1998,Comédie ; ,Folle d'elle,,Jérôme Cornuau ; ,2.0
1872,,2 novembre 2016,Documentaire ; ,Food Coop,3.3,Tom Boothe ; ,4.0
1873,Florence Foresti ; ,23 septembre 2012,Comédie ; ,Foresti Party Bercy,,,2.7
1874,Alexander Schwab ; Claude Jeangirard ; Sylvia Hoeks ; ,1 mars 2006,Drame ; ,Frankie,3.3,Fabienne Berthaud ; ,3.3
1875,Vanessa Morgan ; Halle Berry ; Stellan Skarsgård ; ,7 avril 2015,Drame ; Biopic ; ,Frankie & Alice,,Geoffrey Sax ; ,3.6
1876,Harrison Ford ; Betty Buckley ; John Mahoney ; ,30 mars 1988,Policier ; ,Frantic,,Roman Polanski ; ,3.1
1877,Robert Englund ; Heather Langenkamp ; Miko Hughes ; ,3 mai 1995,Epouvante-horreur ; Fantastique ; Comédie ; ,Freddy - Chapitre 7 : Freddy sort de la nuit,,Wes Craven ; ,2.4
1878,Meg Ryan ; Kevin Kline ; Timothy Hutton ; ,30 août 1995,Comédie ; Romance ; ,French Kiss,,Lawrence Kasdan ; ,2.6
1879,Jon Finch ; Alec McCowen ; Barry Foster ; ,26 mai 1972,Policier ; Thriller ; ,Frenzy,,Alfred Hitchcock ; ,3.7
1880,Heath Ledger ; Djimon Hounsou ; Kate Hudson ; ,5 novembre 2003,Aventure ; ,Frères du désert,2.6,Shekhar Kapur ; ,3.4
1881,Ice Cube ; Chris Tucker ; Nia Long ; ,7 mars 2001,Comédie ; ,Friday,,F. Gary Gray ; ,3.7
1882,,/,Animation ; Action ; Aventure ; ,Full metal alchemist the movie : conqueror of shambala,,,4.0
1883,Barbra Streisand ; Omar Sharif ; Walter Pidgeon ; ,10 octobre 2001,Comédie musicale ; Biopic ; Drame ; ,Funny Girl,,William Wyler ; ,3.7
1884,Lolita Chammah ; Benjamin Biolay ; Félix Moati ; ,17 décembre 2014,Comédie ; Drame ; Romance ; ,Gaby Baby Doll,2.8,Sophie Letourneur ; ,2.7
1885,Rick Gurry ; Maya Stange ; Pia Miranda ; ,18 mars 2017,Comédie ; Musical ; Drame ; ,Garage Days,,Alex Proyas ; ,3.0
1886,Wes Studi ; Matt Damon ; Gene Hackman ; ,30 mars 1994,Western ; Biopic ; ,Géronimo,,Walter Hill ; ,3.3
1887,Emily Perkins ; Katharine Isabelle ; Kris Lemche ; ,17 octobre 2002,Epouvante-horreur ; ,Ginger Snaps,,John Fawcett ; ,3.4
1888,Masahiro Matsuoka ; Rei Kikukawa ; Akira Takarada ; ,31 août 2005,Fantastique ; Epouvante-horreur ; Science fiction ; ,Godzilla: Final Wars,2.9,Ryûhei Kitamura ; ,2.9
1889,George Burns ; Art Carney ; Lee Strasberg ; ,/,Comédie ; Drame ; ,Going in Style,,Martin Brest ; ,3.1
1890,Emily Browning ; Jason Schwartzman ; Adam Horovitz ; ,5 mars 2018,Comédie dramatique ; ,Golden Exits,,Alex Ross Perry ; ,3.0
1891,Glenn Ford ; Anne Francis ; Louis Calhern ; ,8 mars 2006,Drame ; ,Graine de violence,,Richard Brooks ; ,3.8
1892,Andie MacDowell ; Gérard Depardieu ; Bebe Neuwirth ; ,20 février 1991,Comédie ; Comédie dramatique ; Romance ; ,Green Card,,Peter Weir ; ,2.4
1893,Tsugumi Nagasawa ; Hiroaki Kawatsure ; ,20 octobre 2011,Epouvante-horreur ; ,Grotesque,,Kôji Shiraishi ; ,1.9
1894,Alec Baldwin ; James Woods ; Kim Basinger ; ,6 avril 1994,Thriller ; Drame ; Romance ; ,Guet-apens,,Roger Donaldson ; ,2.2
1895,Keanu Reeves ; Diane Lane ; D.B. Sweeney ; ,17 juillet 2002,Comédie dramatique ; ,Hardball,2.4,Brian Robbins ; ,3.4
1896,Clare Higgins ; Ashley Laurence ; Kenneth Cranham ; ,5 juillet 1989,Epouvante-horreur ; ,Hellraiser 2 : les écorchés,,Tony Randel ; ,2.9
1897,Kenneth Branagh ; Derek Jacobi ; Simon Shepherd ; ,16 janvier 1991,Drame ; Biopic ; Action ; ,Henry V,,Kenneth Branagh ; ,3.6
1898,Zac Efron ; Vanessa Hudgens ; Ashley Tisdale ; ,5 décembre 2007,Comédie musicale ; Comédie ; Famille ; ,High School Musical 2 (TV),,Kenny Ortega ; ,2.2
1899,Jean-Pierre Darroussin ; Judith Godrèche ; Josiane Balasko ; ,8 décembre 2010,Comédie ; Policier ; ,Holiday,2.4,Guillaume Nicloux ; ,2.1
1900,Guillaume Gouix ; Matila Malliarakis ; Mélissa Désormeaux-Poulin ; ,5 décembre 2012,Drame ; ,Hors les murs,2.8,David Lambert ; ,3.2
1901,Tony Curtis ; Janet Leigh ; Torin Thatcher ; ,/,Drame ; Biopic ; ,Houdini le grand magicien,,George Marshall ; ,3.3
1902,William Katt ; George Wendt ; Richard Moll ; ,25 octobre 2000,Epouvante-horreur ; Comédie ; ,House,,Steve Miner ; ,3.1
1903,Kim Basinger ; Lukas Haas ; Craig Sheffer ; ,18 août 2009,Thriller ; ,Hunted,,Susan Montford ; ,1.7
1904,Masey McLain ; Cory Chapman ; Terri Minton ; ,/,Biopic ; Drame ; ,I'm Not Ashamed,,Brian Baugh ; ,3.2
1905,Dolph Lundgren ; Stefanie Von Pfetten ; Samantha Ferris ; ,1 juin 2010,Action ; Drame ; Thriller ; ,Icarus,,Dolph Lundgren ; ,2.2
1906,Gérard Jugnot ; Jean Dujardin ; Mélanie Doutey ; ,28 septembre 2005,Comédie ; ,Il ne faut jurer de rien !,2.9,Eric Civanyan ; ,2.1
1907,Gérard Lanvin ; Patrick Chesnais ; Annie Girardot ; ,11 avril 1990,Comédie dramatique ; ,Il y a des jours... et des lunes,,Claude Lelouch ; ,3.2
1908,Riz Ahmed ; Ed Skrein ; Natalie Press ; ,3 avril 2013,Drame ; Policier ; ,Ill Manors,3.3,Ben Drew ; ,3.7
1909,Yann Yann Yeo ; Tianwen Chen ; Angeli Bayani ; ,4 septembre 2013,Drame ; ,Ilo Ilo,3.9,Anthony Chen ; ,3.7
1910,Jean Lefebvre ; Pierre Mondy ; Pierre Tornade ; ,/,Comédie ; ,Impossible... pas français,,Robert Lamoureux ; ,3.0
1911,Katharine Hepburn ; Cary Grant ; James Stewart ; ,2 avril 1947,Comédie ; Romance ; ,Indiscrétions,4.0,George Cukor ; ,3.8
1912,Louis Koo ; Ching Wan Lau ; Angelica Lee ; ,10 mars 2015,Action ; Drame ; ,Inferno,,Oxide Pang ; Danny Pang ; ,2.8
1913,Nomi ; Bruno SX ; Delfynn Delage ; ,/,Erotique ; ,Infidélité,,Ovidie ; ,3.1
1914,Oscar Martinez ; Rodrigo De la Serna ; Alejandra Flechner ; ,/,Comédie dramatique ; ,Inseparables,,Marcos Carnevale ; ,3.0
1915,Jean Poiret ; Bernadette Lafont ; Jean-Claude Brialy ; ,12 mars 1986,Policier ; ,Inspecteur Lavardin,,Claude Chabrol ; ,3.3
1916,Val Lauren ; James Franco ; Christian Patrick ; ,30 octobre 2013,Drame ; Erotique ; ,Interior. Leather Bar.,2.1,James Franco ; Travis Mathews ; Michael Lannan ; ,2.2
1917,Jason Burkett ; Michael Perry ; Jeremy Richardson ; ,24 octobre 2012,Documentaire ; ,Into the Abyss,4.0,Werner Herzog ; ,3.9
1918,Robert Taylor ; Elizabeth Taylor ; Joan Fontaine ; ,11 janvier 2005,Aventure ; ,Ivanhoé,,Richard Thorpe ; ,3.3
1919,Min-sik Choi ; Sung-Ki Ahn ; You Ho-Jeong ; ,27 novembre 2002,Drame ; Biopic ; Historique ; ,Ivre de femmes et de peinture,4.2,Kwon-taek Im ; ,3.7
1920,Dan Aykroyd ; Kim Basinger ; Jon Lovitz ; ,22 août 2000,Comédie ; Science fiction ; ,J'ai épousé une extra-terrestre,,Richard Benjamin ; ,2.2
1921,Nathalie Baye ; Francis Huster ; Richard Bohringer ; ,16 février 1983,Drame ; ,J'ai épousé une ombre,,Robin Davis ; ,3.4
1922,Dana Ivgy ; Mahmud Shalaby ; Roy Assaf ; ,10 juin 2009,Drame ; ,Jaffa,3.7,Keren Yedaya ; ,3.6
1923,James Franco ; Michael Moriarty ; Valentina Cervi ; ,22 janvier 2002,Biopic ; Drame ; ,James Dean,,Mark Rydell ; ,3.8
1924,Charlotte Gainsbourg ; William Hurt ; Joan Plowright ; ,26 juin 1996,Drame ; ,Jane Eyre,,Franco Zeffirelli ; ,3.2
1925,Jean-Michel Basquiat ; Julian Schnabel ; Larry Gagosian ; ,13 octobre 2010,Documentaire ; ,Jean-Michel Basquiat : The Radiant Child,3.4,Tamra Davis ; ,3.8
1926,Clémence Poésy ; Thierry Frémont ; Liam Cunningham ; ,16 novembre 2011,Historique ; Biopic ; ,Jeanne Captive,2.6,Philippe Ramos ; ,2.4
1927,Matthias Koeberlin ; Naike Rivelli ; Manou Lubowski ; ,18 mars 2014,Action ; Thriller ; ,Jesus Code,,Sebastian Niemann ; ,3.7
1928,Lothaire Bluteau ; Catherine Wilkening ; Johanne Marie Tremblay ; ,11 août 2003,Drame ; ,Jesus de Montreal,,Denys Arcand ; ,3.6
1929,Bridget Fonda ; Jennifer Jason Leigh ; Steven Weber ; ,16 septembre 1992,Thriller ; Drame ; ,JF partagerait appartement,,Barbet Schroeder ; ,2.9
1930,Jiro Ono ; ,9 juin 2015,Documentaire ; ,Jiro Dreams of Sushi,,David Gelb ; ,3.8
1931,Brad Pitt ; Catherine Keener ; Samuel L. Jackson ; ,22 avril 1992,Romance ; Comédie ; ,Johnny Suede,,Tom DiCillo ; ,2.6
1932,Kento Yamazaki ; Mackenyu ; Nana Komatsu ; ,/,Action ; Aventure ; ,Jojo’s Bizarre Adventure : Diamond is unbreakable - Chapter 1,,Takashi Miike ; ,3.1
1933,Tupac Shakur ; Omar Epps ; Jermaine Hopkins ; ,6 juin 2017,Drame ; Policier ; Thriller ; ,Juice,,Ernest Dickerson ; ,4.0
1934,Justin Bieber ; Miley Cyrus ; Jaden Smith ; ,23 février 2011,Documentaire ; Musical ; ,Justin Bieber: Never Say Never,2.1,Jon M. Chu ; ,2.3
1935,Freddie Highmore ; Saoirse Ronan ; Antonio Banderas ; ,29 mars 2016,Animation ; ,Justin et la Légende des chevaliers,,Manuel Sicilia ; ,3.3
1936,Jean-Pierre Bacri ; Nicole Garcia ; Patrick Chesnais ; ,22 décembre 1999,Comédie dramatique ; ,Kennedy et moi,3.6,Sam Karmann ; ,3.2
1937,Luigi Li ; Waly Dia ; Christine Berrou ; ,23 avril 2014,Animation ; Aventure ; Famille ; ,Khumba,2.9,Anthony Silverston ; ,3.1
1938,Aurélien Recoing ; Virginie Efira ; Benoît Poelvoorde ; ,3 novembre 2010,Comédie ; ,Kill Me Please,2.4,Olias Barco ; ,2.8
1939,Pierre-Ndoffé Sarr ; Awa Sène Sarr ; Robert Liensol ; ,7 décembre 2005,Animation ; ,Kirikou et les bêtes sauvages,4.1,Michel Ocelot ; Bénédicte Galup ; ,2.8
1940,Peter Dinklage ; Steve Zahn ; Ryan Kwanten ; ,/,Aventure ; Fantastique ; Comédie ; ,Knights Of Badassdom,,Joe Lynch ; ,3.1
1941,Pål Sverre Valheim Hagen ; Anders Baasmo Christiansen ; Gustaf Skarsgård ; ,1 avril 2015,Action ; Aventure ; Biopic ; ,Kon-Tiki,,Joachim Rønning ; Espen Sandberg ; ,3.8
1942,Tolga Sarıtaş ; Sarp Akkaya ; Tülin Özen ; ,/,Romance ; Drame ; ,Kötü Çocuk,,Yağız Alp Akaydın ; ,3.2
1943,Ha Jung-Woo ; Ye-Ri Han ; Dong-won Gang ; ,25 juin 2015,Historique ; Drame ; ,Kundo,,Yoon Jong-bin ; ,3.6
1944,Rock Hudson ; Jennifer Jones ; Vittorio De Sica ; ,26 mars 1958,Drame ; Guerre ; ,L'Adieu aux armes,,Charles Vidor ; ,3.2
1945,Sophie Marceau ; Tchéky Karyo ; Francis Huster ; ,25 février 1985,Drame ; Romance ; ,L'Amour braque,,Andrzej Zulawski ; ,2.5
1946,Jean-Paul Belmondo ; Raquel Welch ; Julien Guiomar ; ,12 janvier 2000,Comédie ; Romance ; ,L'Animal,,Claude Zidi ; ,3.2
1947,Bembol Roco ; Bill Kerr ; Jabo Djohansjan ; ,1 juin 1983,Drame ; Guerre ; ,L'Année de tous les dangers,,Peter Weir ; ,3.5
1948,Jean-Claude Van Damme ; Sho Kosugi ; Doran Clark ; ,15 février 2001,Action ; Drame ; ,L'Arme absolue,,Eric Karson ; ,1.6
1949,David Miller (II) ; George Wilson ; Sharon Taylor ; ,/,Comédie ; Epouvante-horreur ; Science fiction ; ,L'Attaque des tomates tueuses !,,John De Bello ; ,2.1
1950,Patrick Swayze ; C. Thomas Howell ; Lea Thompson ; ,20 septembre 2000,Action ; Guerre ; Aventure ; ,L'Aube rouge,,John Milius ; ,2.4
1951,Alain Delon ; Monica Vitti ; Francisco Rabal ; ,2 mai 1962,Drame ; ,L'Eclipse,4.0,Michelangelo Antonioni ; ,4.0
1952,Kim Basinger ; Rufus Sewell ; Christina Ricci ; ,18 octobre 2000,Drame ; Thriller ; ,L'Elue,2.8,Chuck Russell ; ,2.1
1953,Anthony Head ; Jenny Agutter ; Aaron Taylor-Johnson ; ,24 août 2010,Fantastique ; ,L'Empire des Elfes,,Paul Matthews ; ,2.6
1954,Yun Tang ; Liu Peiqi ; Hong Chen ; ,17 décembre 2003,Drame ; ,L'Enfant au violon,2.7,Chen Kaige ; ,3.7
1955,Omar Lotfi ; Sanaa Mouziane ; Farah El Fassi ; ,19 février 2014,Drame ; Historique ; ,L'Enfant Cheikh,,Hamid Benani ; ,3.1
1956,Ryan Robbins ; Catherine Oxenberg ; Thomas Brodie-Sangster ; ,/,Drame ; ,L'Enfant qui ne voulait pas mourir,,Mark Griffiths ; ,3.2
1957,Michel Houellebecq ; Maxime Lefrancois ; Françoise Lebrun ; ,29 août 2014,Drame ; ,L'Enlèvement de Michel Houellebecq,,Guillaume Nicloux ; ,3.8
1958,Marlon Brando ; Lee Marvin ; Jay C. Flippen ; ,10 novembre 1998,Drame ; ,L'Equipée sauvage,,Laslo Benedek ; ,3.5
1959,Hayley Mills ; Dean Jones ; Dorothy Provine ; ,17 mars 2005,Famille ; Comédie ; Policier ; ,L'Espion aux pattes de velours,,Robert Stevenson ; ,3.5
1960,Jenny Schily ; Anjorka Strechel ; Mia Kasalo ; ,2 avril 2014,Comédie dramatique ; ,L'Etrange petit chat,3.7,Ramon Zürcher ; ,2.9
1961,Henry Fonda ; Richard Widmark ; Anthony Quinn ; ,/,Western ; ,L'Homme aux colts d'or,5.0,Edward Dmytryk ; ,4.0
1962,Laure Marsac ; Thierry Godard ; Jean-Yves Berteloot ; ,/,Comédie ; ,L'Homme de ses rêves,,Christophe Douchand ; ,3.1
1963,Nicole Garcia ; Jacques Perrin ; Georges Wilson ; ,4 novembre 1999,Drame ; ,L'Honneur d'un Capitaine,,Pierre Schoendoerffer ; ,3.6
1964,Rupert Everett ; Colin Firth ; Reese Witherspoon ; ,30 avril 2003,Comédie dramatique ; Romance ; ,L'Importance d'être constant,2.9,Oliver Parker ; ,3.3
1965,Thérèse Liotard ; Valérie Mairesse ; Robert Dadiès ; ,/,Comédie dramatique ; ,"L'Une chante, l'autre pas",,Agnès Varda ; ,3.2
1966,Romy Schneider ; Marie-France Pisier ; Claude Brasseur ; ,27 août 1980,Comédie dramatique ; ,La Banquière,,Francis Girod ; ,3.1
1967,Jean Daurand ; Jean Clarieux ; Tony Laurent ; ,27 février 1946,Drame ; Guerre ; ,La Bataille du Rail,,René Clément ; ,3.0
1968,Gérard Philipe ; Michel Simon ; Simone Valère ; ,17 août 2010,Fantastique ; Drame ; ,La Beauté du Diable,,René Clair ; ,4.1
1969,Estella Warren ; Rhett Giles ; Victor Parascos ; ,20 mai 2010,Romance ; Aventure ; ,La Belle et la Bête,,David Lister ; ,1.6
1970,Isild Le Besco ; Yara Pilartz ; Paul Bartel (II) ; ,12 avril 2017,Drame ; ,La Belle Occasion,2.4,Isild Le Besco ; ,2.6
1971,Laura Smet ; Samir Guesmi ; Marie Bunel ; ,28 avril 2017,Drame ; ,La Bête curieuse (TV),,Laurent Perreau ; ,3.2
1972,Reese Witherspoon ; Regina King ; Sally Field ; ,24 septembre 2003,Comédie ; ,La Blonde contre-attaque,2.2,Charles Herman-Wurmfeld ; ,1.9
1973,,1 novembre 2017,Documentaire ; ,La Bombe et nous,,Xavier-Marie Bonnot ; ,3.1
1974,Stephen Boyd ; Alec Guinness ; James Mason ; ,21 juillet 1999,Historique ; Péplum ; ,La Chute de l'empire romain,,Anthony Mann ; ,3.4
1975,Bruno Salomone ; Héléna Noguerra ; Artus de Penguern ; ,27 juin 2012,Comédie ; ,La Clinique de l'amour !,3.4,Artus de Penguern ; ,2.8
1976,Sandra Cassel ; Lucy Grantham ; David Hess ; ,1 octobre 2000,Epouvante-horreur ; ,La Dernière maison sur la gauche,,Wes Craven ; ,2.7
1977,Niels Arestrup ; Lior Ashkenazi ; Guy Marchand ; ,13 août 2014,Drame ; ,La Dune,3.2,Yossi Aviram ; ,3.2
1978,Matías Encinas ; Germán De Silva ; Walter Jakob ; ,22 novembre 2017,Drame ; ,La educación del rey,3.3,Santiago Esteves ; ,3.2
1979,Anton Yelchin ; Bérénice Marlohe ; Olivia Thirlby ; ,2 mars 2016,Romance ; Comédie ; Drame ; ,La Femme du diplomate,,Victor Levin ; ,3.1
1980,Michel Serrault ; Daniel Auteuil ; Laura Morante ; ,27 novembre 2002,Drame ; ,La Folie des hommes,2.9,Renzo Martinelli ; ,3.0
1981,Brendan Fraser ; Brooke Shields ; Ken Jeong ; ,21 juillet 2010,Action ; Comédie ; ,La Forêt contre-attaque,,Roger Kumble ; ,1.9
1982,Grégoire Leprince-Ringuet ; Pauline Caupenne ; Amandine Truffy ; ,22 juin 2016,Comédie dramatique ; ,La Forêt de Quinconces,3.0,Grégoire Leprince-Ringuet ; ,2.9
1983,Gene Kelly ; Natalie Wood ; Claire Trevor ; ,/,Drame ; Romance ; ,La Fureur d'aimer,,Irving Rapper ; ,3.1
1984,Donald Sutherland ; Sean Connery ; Lesley-Anne Down ; ,4 octobre 2001,Aventure ; Historique ; ,La Grande attaque du train d'or,,Michael Crichton ; ,3.4
1985,Bourvil ; Jean-Louis Barrault ; Francis Blanche ; ,28 octobre 1964,Comédie ; Fantastique ; ,La Grande Frousse,,Jean-Pierre Mocky ; ,3.4
1986,Richard Burton ; Lino Ventura ; Lee Remick ; ,4 août 2004,Drame ; Thriller ; ,La Grande menace,,Jack Gold ; ,4.0
1987,Jim Sturgess ; Ben Kingsley ; Kevin Zegers ; ,8 février 2011,Thriller ; Action ; Drame ; ,La Guerre de l'ombre,,Kari Skogland ; ,3.6
1988,Jean Gabin ; Danièle Ajoret ; Michel Barbey ; ,22 février 1970,Drame ; Thriller ; ,La Horse,,Pierre Granier-Deferre ; ,3.7
1989,Hrysto ; Emmanuel Suarez ; Kamran Rehman ; ,12 juillet 2006,Comédie ; ,La Jungle,2.4,Matthieu Delaporte ; ,1.8
1990,Christopher Plummer ; Rachelle LeFevre ; Dustin Milligan ; ,20 octobre 2015,Animation ; Aventure ; Famille ; ,La Légende de Sarila,,Nancy Florence Savard ; ,2.6
1991,Jet Li ; Chingmy Yau Suk-Ching ; Chen Sung-Yung ; ,13 février 2003,Arts Martiaux ; Action ; Comédie ; ,La Légende du dragon rouge,,Jing Wong ; Corey Yuen ; ,2.7
1992,Emmanuelle Devos ; Eric Naggar ; Michaël Cohen ; ,7 avril 2015,Biopic ; Historique ; ,La Loi (TV),,Christian Faure ; ,3.8
1993,Lieh Lo ; Wang Ping (III) ; Wang Chin-Feng ; ,27 juillet 2005,Arts Martiaux ; Action ; ,La Main de fer,4.4,Cheng Chang-Ho ; ,3.7
1994,Sergi López ; Bruno Salomone ; Bérénice Bejo ; ,22 août 2007,Comédie dramatique ; ,La Maison,2.5,Manuel Poirier ; ,2.6
1995,Kevin Kline ; Kristin Scott Thomas ; Jena Malone ; ,20 février 2002,Drame ; ,La Maison sur l'océan,2.5,Irwin Winkler ; ,3.4
1996,Jan Decleir ; Koen De Bouw ; Werner de Smedt ; ,21 avril 2004,Thriller ; Policier ; ,La Mémoire du tueur,3.2,Erik van Looy ; ,3.0
1997,Kô Shibasaki ; Shinichi Tsutsumi ; Kazue Fukiishi ; ,21 septembre 2005,Thriller ; Epouvante-horreur ; ,La Mort en ligne,3.3,Takashi Miike ; ,2.2
1998,Marcello Mastroianni ; Jeanne Moreau ; Monica Vitti ; ,24 février 1961,Drame ; ,La Nuit,,Michelangelo Antonioni ; ,3.8
1999,Michael Douglas ; Hal Holbrook ; Yaphet Kotto ; ,4 janvier 1984,Drame ; Thriller ; ,La Nuit des juges,,Peter Hyams ; ,3.2
2000,Renée Falconetti ; Eugene Silvain ; Andre Berley ; ,25 septembre 1928,Drame ; Biopic ; Historique ; ,La Passion de Jeanne d'Arc,4.8,Carl Theodor Dreyer ; ,4.2
2001,Marilou Berry ; Catherine Jacob ; Serge Riaboukine ; ,6 octobre 2004,Comédie ; ,La Première fois que j'ai eu 20 ans,3.0,Lorraine Levy ; ,3.2
2002,Astrid Whettnall ; Pauline Burlet ; Abel Jafri ; ,20 septembre 2016,Drame ; ,La Route d'Istanbul,,Rachid Bouchareb ; ,
2003,Hubert Gillet ; Emmanuel Salinger ; Thibault de Montalembert ; ,24 août 1999,Thriller ; ,La Sentinelle,,Arnaud Desplechin ; ,3.5
2004,Pierre Fresnay ; Raimu ; Fernand Charpin ; ,2 novembre 1932,Comédie dramatique ; ,La Trilogie Marseillaise de Marcel Pagnol : Fanny,,Marc Allégret ; ,3.9
2005,Martine Chevallier ; Anne Bouvier ; Roland Giraud ; ,/,Drame ; ,La Veuve tatouée,,Virginie Sauveur ; ,3.2
2006,Jasmine Arabia ; Kenza Suck ; Indiana Fox ; ,/,Erotique ; ,La Zone,,Olivier Lesein ; ,3.0
2007,Zach Braff ; Jacinda Barrett ; Rachel Bilson ; ,25 octobre 2006,Comédie ; Drame ; Romance ; ,Last Kiss,2.4,Tony Goldwyn ; ,2.9
2008,Dougray Scott ; Kara Tointon ; Iddo Goldberg ; ,6 août 2014,Action ; Thriller ; ,Last Passenger,,Omid Nooshin ; ,1.9
2009,Andrew W. Walker ; Jessica Paré ; Earl Pastko ; ,19 mars 2013,Drame ; Western ; ,Lawman,,Wyeth Clarkson ; ,2.5
2010,Terry O'Quinn ; Jill Schoelen ; Shelley Hack ; ,20 octobre 2004,Thriller ; Epouvante-horreur ; Drame ; ,Le Beau-Père,,Joseph Ruben ; ,2.7
2011,Samuel L. Jackson ; Eugene Levy ; Luke Goss ; ,11 janvier 2006,Comédie ; Policier ; ,Le Boss,2.3,Les Mayfield ; ,2.0
2012,Bartabas ; ,28 octobre 2015,Documentaire ; ,Le Caravage,3.5,Alain Cavalier ; ,2.8
2013,Elie Semoun ; Dieudonné ; Smadi Wolfman ; ,17 juin 1998,Comédie ; ,Le Clone,,Fabio Conversi ; ,1.6
2014,Rory Calhoun ; Léa Massari ; Georges Marchal ; ,11 août 1961,Aventure ; Drame ; Historique ; ,Le Colosse de Rhodes,,Sergio Leone ; ,2.8
2015,,8 février 2017,Documentaire ; ,Le Concours,3.5,Claire Simon ; ,3.6
2016,Jean-Louis Trintignant ; Dominique Sanda ; Stefania Sandrelli ; ,/,Drame ; Thriller ; ,Le Conformiste,,Bernardo Bertolucci ; ,3.7
2017,Sheila Raynor ; John Huston ; Richard Harris ; ,1 avril 1972,Western ; Aventure ; Drame ; ,Le Convoi sauvage,,Richard C. Sarafian ; ,3.7
2018,Blanca Li ; Benjamin Chaouat ; Amanda Lear ; ,22 mai 2002,Comédie ; Musical ; ,Le Défi,3.1,Blanca Li ; ,2.5
2019,Ischac Hiskiya ; Pini Mitelman ; Tomer Sisley ; ,16 décembre 2015,Drame ; Thriller ; ,Le dernier jour d’Yitzhak Rabin,3.6,Amos Gitaï ; ,3.2
2020,Valérie Lemercier ; Claude Rich ; Dieudonné ; ,28 avril 1999,Comédie ; ,Le Derrière,3.5,Valérie Lemercier ; ,2.6
2021,Vittorio Gassman ; Giuliano Gemma ; Helmut Griem ; ,31 janvier 2006,Drame ; Guerre ; Historique ; ,Le Désert des Tartares,,Valerio Zurlini ; ,3.8
2022,Jeffrey Nordling ; Brennan Elliott ; Kendall Cross ; ,9 janvier 2007,Drame ; Historique ; ,Le Détournement du Vol 93,,Peter Markle ; ,2.7
2023,Quentin Grosset ; Paul François ; Francis Renaud ; ,27 mars 2013,Drame ; ,Le Diable dans la peau,3.4,Gilles Martinerie ; ,3.6
2024,Jean-Paul Belmondo ; Serge Reggiani ; Michel Piccoli ; ,13 mai 2015,Policier ; Thriller ; ,Le Doulos,,Jean-Pierre Melville ; ,3.6
2025,Eddie Murphy ; Denis Arndt ; Michael Wincott ; ,2 juillet 1997,Action ; Comédie ; Policier ; ,Le Flic de San Francisco,,Thomas Carter ; ,2.1
2026,Vincent Lindon ; Mélanie Doutey ; Guillaume Canet ; ,13 mars 2002,Drame ; Aventure ; Historique ; ,Le Frère du guerrier,3.0,Pierre Jolivet ; ,2.4
2027,Tom Guiry ; Mike Vitar ; Patrick Renna ; ,23 juillet 2003,Comédie ; Action ; ,Le Gang des champions,,David M. Evans ; ,3.5
2028,Kirk Douglas ; Jan Sterling ; Porter Hall ; ,9 avril 1952,Drame ; ,Le Gouffre aux chimères,4.3,Billy Wilder ; ,4.0
2029,Nidhi Jha ; Albert Ensasi Gonzalez Monteagudo ; Tom Ssekabira ; ,23 septembre 2015,Documentaire ; ,Le Grand Jour,2.9,Pascal Plisson ; ,3.5
2030,Steve McQueen ; Ali McGraw ; Ben Johnson ; ,/,Policier ; ,Le Guet-apens,,Sam Peckinpah ; ,3.7
2031,Naseeruddin Shah ; Lillete Dubey ; Shefali Shetty ; ,12 décembre 2001,Comédie dramatique ; Romance ; ,Le Mariage des moussons,3.3,Mira Nair ; ,3.5
2032,Robert Redford ; Robert Duvall ; Glenn Close ; ,19 septembre 1984,Drame ; Biopic ; ,Le Meilleur,,Barry Levinson ; ,3.7
2033,,/,Documentaire ; ,Le Mur,,Sophie Robert ; ,3.5
2034,Pablo Picasso ; Henri-Georges Clouzot ; Claude Renoir ; ,4 octobre 2000,Documentaire ; ,Le mystère Picasso,,Henri-Georges Clouzot ; ,3.9
2035,Meryl Streep ; Kurt Russell ; Cher ; ,6 juin 1984,Drame ; Biopic ; Thriller ; ,Le Mystère Silkwood,,Mike Nichols ; ,3.5
